nu_ano,ds_etapa,cod_ies,ies,uf_ies,campus,uf_campus,municipio_campus,nome_curso,grau,turno,tp_modalidade,nu_peso_l,nu_peso_ch,nu_peso_cn,nu_peso_m,nu_peso_r,nota_minima_l,nota_minima_ch,nota_minima_cn,nota_minima_m,nota_minima_r,media_minima,co_inscricao_enem,tp_sexo,dt_nascimento,uf_origem,municipio_candidato,st_opcao,nota_concorrencia,nu_notacorte,st_aprovado,st_matricula,idade
2010,1ª CHAMADA,595,UNIVERSIDADE FEDERAL DE ALFENAS,MG,"Alfenas-MG, RUA GABRIEL MONTEIRO DA SILVA, CENTRO",MG,Alfenas,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,2.0,1.0,2.0,3.0,3.0,20.0,20.0,20.0,30.0,30.0,812.98,200XXXXXX565,M,1986,SP,ALFENAS,1,720.81,715.66,S,S,24
2010,1ª CHAMADA,4,UNIVERSIDADE FEDERAL DO AMAZONAS,AM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",AM,Manaus,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,2.0,1.0,2.0,2.0,1.0,0.01,0.01,0.01,0.01,0.01,804.4,200XXXXXX303,M,1992,AM,MANAUS,1,671.78,666.11,S,S,18
2010,1ª CHAMADA,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",MT,Cuiabá,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,848.84,200XXXXXX324,M,1992,MT,CUIABA,1,721.24,680.88,S,S,18
2010,1ª CHAMADA,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,PE,"Garanhuns-PE, Avenida Bom Pastor, Boa Vista",PE,Garanhuns,Ciência da Computação,Bacharelado,Noturno,Integralmente em escola pública,3.0,1.5,1.5,4.0,2.0,15.0,15.0,15.0,15.0,20.0,804.32,200XXXXXX804,M,1989,DF,BELO JARDIM,1,667.18,731.94,S,S,21
2010,1ª CHAMADA,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,RJ,"Nova Iguaçu-RJ, Rua Professor Paris, Centro",RJ,Nova Iguaçu,Ciência da Computação,Bacharelado,Vespertino,Integralmente em escola pública,1.0,1.0,1.0,1.0,2.0,0.01,0.01,0.01,0.01,0.01,814.46,200XXXXXX484,F,1991,RJ,DUQUE DE CAXIAS,1,729.23,761.45,S,S,19
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Curitiba-PR, AVENIDA SETE DE SETEMBRO, REBOUÇAS",PR,Curitiba,Engenharia da Computação,Bacharelado,Integral,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,901.0,200XXXXXX318,M,1990,PR,CURITIBA,1,754.92,726.84,S,S,20
2010,1ª CHAMADA,548,UNIVERSIDADE FEDERAL DO MARANHÃO,MA,"São Luís-MA, AV. DOS PORTUGUÊSES, BANCANGA",MA,São Luís,Ciência da Computação,Bacharelado,Vespertino,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,786.74,200XXXXXX257,M,1979,MA,SAO LUIS,1,665.08,665.08,S,S,31
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Cornélio Procópio-PR, Avenida Alberto Carazzai, Centro",PR,Cornélio Procópio,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,834.06,200XXXXXX430,M,1992,SP,CAMPINAS,1,710.74,709.96,S,S,18
2010,1ª CHAMADA,1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",RN,"Natal-RN, Avenida Senador Salgado Filho, Tirol",RN,Natal,Análise e Desenvolvimento de Sistemas,Tecnológico,Matutino,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,852.24,200XXXXXX044,M,1985,CE,ARACATI,1,710.6,693.0,S,S,25
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Ponta Grossa-PR, Avenida Monteiro Lobato, Jardim Pitangui",PR,Ponta Grossa,Ciência da Computação,Bacharelado,Integral,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,802.38,200XXXXXX204,M,1992,SP,SAO JOSE DO CAMPOS,1,668.62,657.38,S,S,18
2010,1ª CHAMADA,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",SP,"Bragança Paulista-SP, Avenida Francisco Samuel Lucchesi Filho , Penha",SP,Bragança Paulista,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,903.56,200XXXXXX369,M,1987,SP,ITATIBA,1,754.46,694.88,S,S,23
2010,1ª CHAMADA,592,UNIVERSIDADE FEDERAL DE LAVRAS,MG,"Lavras-MG, Campus Universitário, -",MG,Lavras,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,20.0,878.6,200XXXXXX722,M,1991,ES,VILA VELHA,1,746.9,718.32,S,S,19
2010,1ª CHAMADA,1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",PB,"Cajazeiras-PB, Rua José Antonio da Silva, Jardim Oásis",PB,Cajazeiras,Análise e Desenvolvimento de Sistemas,Tecnológico,Integral,Ampla concorrência,2.0,1.0,2.0,2.0,2.0,0.01,0.01,0.01,0.01,0.01,771.34,200XXXXXX541,M,1992,PB,SOUSA,1,662.64,633.92,S,S,18
2010,1ª CHAMADA,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,"Barra do Garças-MT, Avenida Governador Jaime Campos, Drurys",MT,Barra do Garças,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,796.64,200XXXXXX942,M,1993,MT,RONDONOPOLIS,1,660.74,656.96,S,S,17
2010,1ª CHAMADA,1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",PB,"Cajazeiras-PB, Rua José Antonio da Silva, Jardim Oásis",PB,Cajazeiras,Análise e Desenvolvimento de Sistemas,Tecnológico,Integral,Ampla concorrência,2.0,1.0,2.0,2.0,2.0,0.01,0.01,0.01,0.01,0.01,746.24,200XXXXXX068,F,1989,PB,CAJAZEIRAS,1,642.0,633.92,S,S,21
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Medianeira-PR, Avenida Brasil, Parque Independência",PR,Medianeira,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,774.52,200XXXXXX946,M,1979,PR,MATELANDIA,1,652.18,639.94,S,S,31
2010,1ª CHAMADA,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",SP,"São Carlos-SP, Rodovia Washington Luís, São Carlos",SP,São Carlos,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,854.88,200XXXXXX383,M,1992,SP,SAO CARLOS,1,718.1,714.18,S,S,18
2010,1ª CHAMADA,1820,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",PI,"Floriano-PI, Rua Francisco Urquiza Machado, Meladão",PI,Floriano,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,30.0,776.02,200XXXXXX611,M,1990,RR,BARAO DE GRAJAU,1,655.3,625.12,S,S,20
2010,1ª CHAMADA,5,UNIVERSIDADE FEDERAL DO PIAUÍ,PI,"Teresina-PI, Campus Universitário Ministro Petrônio Portela, Ininga",PI,Teresina,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,5.0,2.0,4.0,5.0,3.0,20.0,0.01,0.01,20.0,0.01,862.52,200XXXXXX063,M,1986,PI,TERESINA,1,711.96,689.41,S,S,24
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Curitiba-PR, AVENIDA SETE DE SETEMBRO, REBOUÇAS",PR,Curitiba,Engenharia da Computação,Bacharelado,Integral,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,886.22,200XXXXXX043,M,1992,PR,CURITIBA,1,750.46,726.84,S,S,18
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Cornélio Procópio-PR, Avenida Alberto Carazzai, Centro",PR,Cornélio Procópio,Engenharia da Computação,Bacharelado,Integral,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,827.38,200XXXXXX428,M,1991,PR,MARINGA,1,706.44,681.3,S,S,19
2010,1ª CHAMADA,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,RJ,"Nova Iguaçu-RJ, Rua Professor Paris, Centro",RJ,Nova Iguaçu,Ciência da Computação,Bacharelado,Vespertino,Integralmente em escola pública,1.0,1.0,1.0,1.0,2.0,0.01,0.01,0.01,0.01,0.01,812.26,200XXXXXX468,M,1990,RJ,RIO DE JANEIRO,1,702.63,761.45,S,S,20
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Pato Branco-PR, VIA DO CONHECIMENTO, FRARON",PR,Pato Branco,Engenharia da Computação,Bacharelado,Integral,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,843.8,200XXXXXX612,M,1993,SC,SAO LOURENCO DO OESTE,1,707.06,672.0,S,S,17
2010,1ª CHAMADA,3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,PE,"Juazeiro-BA, AV. ANTÔNIO CARLOS MAGALHÃES, SANTO ANTÔNIO",BA,Juazeiro,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,855.0,200XXXXXX268,M,1991,BA,LAPAO,1,712.08,703.9,S,S,19
2010,1ª CHAMADA,14509,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",BA,"Catu-BA, Rua Barão de Camaçari, Centro",BA,Catu,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,812.68,200XXXXXX770,F,1987,BA,ALAGOINHAS,1,682.0,666.7,S,S,23
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Medianeira-PR, Avenida Brasil, Parque Independência",PR,Medianeira,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,772.22,200XXXXXX017,M,1992,PR,SAO MIGUEL DO IGUACU,1,653.66,639.94,S,S,18
2010,1ª CHAMADA,14509,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",BA,"Catu-BA, Rua Barão de Camaçari, Centro",BA,Catu,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Escola pública,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,791.46,200XXXXXX525,M,1985,BA,FEIRA DE SANTANA,1,671.42,649.74,S,S,25
2010,1ª CHAMADA,1813,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",PA,"Belém-PA, AV. ALMIRANTE BARROSO, MARCO",PA,Belém,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Escola pública,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,50.0,846.28,200XXXXXX283,F,1987,PA,ANANINDEUA,1,701.44,683.44,S,S,23
2010,1ª CHAMADA,634,UNIVERSIDADE FEDERAL DE PELOTAS,RS,"Capão do Leão-RS, Campus Capão do Leão, Não",RS,Capão do Leão,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,799.18,200XXXXXX264,M,1992,RS,DOIS IRMAOS,1,677.36,670.88,S,S,18
2010,1ª CHAMADA,599,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",BA,"Salvador-BA, Rua Emídio dos Santos, Barbalho",BA,Salvador,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,3.0,3.0,3.0,3.0,2.0,0.01,0.01,0.01,0.01,0.01,823.72,200XXXXXX024,M,1991,BA,SALVADOR,1,703.51,702.54,S,S,19
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Pato Branco-PR, VIA DO CONHECIMENTO, FRARON",PR,Pato Branco,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,841.62,200XXXXXX752,M,1989,SP,SAO PAULO,1,708.52,699.04,S,S,21
2010,1ª CHAMADA,1813,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",PA,"Belém-PA, AV. ALMIRANTE BARROSO, MARCO",PA,Belém,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,50.0,847.18,200XXXXXX118,F,1992,PA,BARCARENA,1,712.64,700.84,S,S,18
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Curitiba-PR, AVENIDA SETE DE SETEMBRO, REBOUÇAS",PR,Curitiba,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,927.96,200XXXXXX684,F,1989,PR,CURITIBA,1,783.96,754.42,S,S,21
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Medianeira-PR, Avenida Brasil, Parque Independência",PR,Medianeira,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,813.1,200XXXXXX311,M,1971,PR,SANTA HELENA,1,682.0,633.6,S,S,39
2010,1ª CHAMADA,1820,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",PI,"Floriano-PI, Rua Francisco Urquiza Machado, Meladão",PI,Floriano,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,30.0,753.76,200XXXXXX009,M,1992,PI,FLORIANO,1,632.4,625.12,S,S,18
2010,1ª CHAMADA,4,UNIVERSIDADE FEDERAL DO AMAZONAS,AM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",AM,Manaus,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,2.0,1.0,2.0,2.0,1.0,0.01,0.01,0.01,0.01,0.01,839.18,200XXXXXX098,M,1989,AM,MANAUS,1,683.49,666.11,S,S,21
2010,1ª CHAMADA,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",MT,Cuiabá,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,875.02,200XXXXXX128,M,1992,MT,CUIABA,1,741.16,680.88,S,S,18
2010,1ª CHAMADA,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",MT,Cuiabá,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,870.34,200XXXXXX647,M,1993,MT,CUIABA,1,740.08,680.88,S,S,17
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Medianeira-PR, Avenida Brasil, Parque Independência",PR,Medianeira,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,720.68,200XXXXXX396,M,1992,MS,CAMPO GRANDE,1,641.2,639.94,S,S,18
2010,1ª CHAMADA,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,PE,"Garanhuns-PE, Avenida Bom Pastor, Boa Vista",PE,Garanhuns,Ciência da Computação,Bacharelado,Noturno,Integralmente em escola pública,3.0,1.5,1.5,4.0,2.0,15.0,15.0,15.0,15.0,20.0,838.68,200XXXXXX117,M,1992,PE,GARANHUNS,1,696.38,731.94,S,S,18
2010,1ª CHAMADA,1813,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",PA,"Belém-PA, AV. ALMIRANTE BARROSO, MARCO",PA,Belém,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,50.0,850.02,200XXXXXX996,M,1992,PA,ANANINDEUA,1,705.74,700.84,S,S,18
2010,1ª CHAMADA,1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",RN,"Natal-RN, Avenida Senador Salgado Filho, Tirol",RN,Natal,Análise e Desenvolvimento de Sistemas,Tecnológico,Matutino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,888.64,200XXXXXX950,F,1988,RN,NATAL,1,745.26,714.78,S,S,22
2010,1ª CHAMADA,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",RS,"Alegrete-RS, Rodovia RS 377 - Km 27 , Zona Rural",RS,Alegrete,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,760.2,200XXXXXX333,M,1987,RS,ALEGRETE,1,626.78,626.78,S,S,23
2010,1ª CHAMADA,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,RJ,"Nova Iguaçu-RJ, Rua Professor Paris, Centro",RJ,Nova Iguaçu,Ciência da Computação,Bacharelado,Vespertino,Integralmente em escola pública,1.0,1.0,1.0,1.0,2.0,0.01,0.01,0.01,0.01,0.01,827.18,200XXXXXX280,M,1991,RJ,NOVA IGUACU,1,714.48,761.45,S,S,19
2010,1ª CHAMADA,5,UNIVERSIDADE FEDERAL DO PIAUÍ,PI,"Teresina-PI, Campus Universitário Ministro Petrônio Portela, Ininga",PI,Teresina,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,5.0,2.0,4.0,5.0,3.0,20.0,0.01,0.01,20.0,0.01,830.8,200XXXXXX486,M,1984,PI,TERESINA,1,689.41,689.41,S,S,26
2010,1ª CHAMADA,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,SP,"São José dos Campos-SP, Rua Talin, Vila Nair",SP,São José dos Campos,Ciência da Computação,Bacharelado,Noturno,Escola pública,2.0,1.0,2.0,3.0,2.0,20.0,20.0,20.0,20.0,20.0,811.46,200XXXXXX588,M,1988,SP,SAO JOSE DO CAMPOS,1,711.72,711.72,S,S,22
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Curitiba-PR, AVENIDA SETE DE SETEMBRO, REBOUÇAS",PR,Curitiba,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,913.76,200XXXXXX722,M,1992,PR,CURITIBA,1,760.8,754.42,S,S,18
2010,1ª CHAMADA,634,UNIVERSIDADE FEDERAL DE PELOTAS,RS,"Pelotas-RS, Rua Gomes Carneiro, Centro",RS,Pelotas,Engenharia da Computação,Bacharelado,Matutino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,849.24,200XXXXXX190,M,1990,RS,GRAMADO,1,716.72,713.34,S,S,20
2010,1ª CHAMADA,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",MG,"Januária-MG, Fazenda São Geraldo Km 06, Bom Jardim",MG,Januária,Análise e Desenvolvimento de Sistemas,Tecnológico,Matutino,Ampla concorrência,1.0,1.0,2.0,2.0,1.0,50.0,50.0,50.0,50.0,50.0,785.54,200XXXXXX850,M,1992,MG,JANUARIA,1,676.29,658.03,S,S,18
2010,1ª CHAMADA,3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,TO,"Palmas-TO, Avenida NS 15 ALCNO 14, Centro",TO,Palmas,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,4.0,1.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,30.0,853.2,200XXXXXX016,M,1992,TO,PALMAS,1,723.84,693.88,S,S,18
2010,1ª CHAMADA,1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",GO,"Inhumas-GO, Avenida Universitária, Setor Vale das Goiabeiras",GO,Inhumas,Informática,Bacharelado,Noturno,Ampla concorrência,4.0,1.0,2.0,4.0,1.0,0.01,0.01,0.01,0.01,30.0,812.0,200XXXXXX792,M,1991,GO,INHUMAS,1,694.15,672.03,S,S,19
2010,1ª CHAMADA,1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",PB,"Cajazeiras-PB, Rua José Antonio da Silva, Jardim Oásis",PB,Cajazeiras,Análise e Desenvolvimento de Sistemas,Tecnológico,Integral,Ampla concorrência,2.0,1.0,2.0,2.0,2.0,0.01,0.01,0.01,0.01,0.01,763.68,200XXXXXX502,F,1992,PB,TRIUNFO,1,649.92,633.92,S,S,18
2010,1ª CHAMADA,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",MG,"Uberaba-MG, Avenida João Batista Ribeiro, Mercês",MG,Uberaba,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Integralmente em escola pública,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.01,844.44,200XXXXXX680,M,1991,SP,GUAIRA,1,709.83,685.54,S,S,19
2010,1ª CHAMADA,1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",ES,"Santa Teresa-ES, Rodovia ES 080, Km 21, São João de Petrópolis",ES,Santa Teresa,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Escola pública,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,795.14,200XXXXXX687,M,1992,ES,ITAGUACU,1,664.24,650.74,S,S,18
2010,1ª CHAMADA,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,RJ,"Nova Iguaçu-RJ, Rua Professor Paris, Centro",RJ,Nova Iguaçu,Ciência da Computação,Bacharelado,Vespertino,Integralmente em escola pública,1.0,1.0,1.0,1.0,2.0,0.01,0.01,0.01,0.01,0.01,852.24,200XXXXXX068,M,1991,RJ,RIO DE JANEIRO,1,733.0,761.45,S,S,19
2010,1ª CHAMADA,548,UNIVERSIDADE FEDERAL DO MARANHÃO,MA,"São Luís-MA, AV. DOS PORTUGUÊSES, BANCANGA",MA,São Luís,Ciência da Computação,Bacharelado,Vespertino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,853.32,200XXXXXX718,M,1991,MA,SAO LUIS,1,711.34,707.36,S,S,19
2010,1ª CHAMADA,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,SP,"São José dos Campos-SP, Rua Talin, Vila Nair",SP,São José dos Campos,Ciência da Computação,Bacharelado,Vespertino,Ampla concorrência,2.0,1.0,2.0,3.0,2.0,20.0,20.0,20.0,20.0,20.0,934.26,200XXXXXX952,M,1992,SP,SAO PAULO,1,798.86,762.18,S,S,18
2010,1ª CHAMADA,1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",PB,"Cajazeiras-PB, Rua José Antonio da Silva, Jardim Oásis",PB,Cajazeiras,Análise e Desenvolvimento de Sistemas,Tecnológico,Integral,Ampla concorrência,2.0,1.0,2.0,2.0,2.0,0.01,0.01,0.01,0.01,0.01,757.34,200XXXXXX215,M,1976,PB,SOUSA,1,644.72,633.92,S,S,34
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Pato Branco-PR, VIA DO CONHECIMENTO, FRARON",PR,Pato Branco,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,769.94,200XXXXXX492,M,1985,PR,PATO BRANCO,1,641.7,636.7,S,S,25
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Medianeira-PR, Avenida Brasil, Parque Independência",PR,Medianeira,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,778.68,200XXXXXX123,F,1987,PR,FOZ DO IGUACU,1,641.54,639.94,S,S,23
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Cornélio Procópio-PR, Avenida Alberto Carazzai, Centro",PR,Cornélio Procópio,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,826.98,200XXXXXX236,F,1992,SP,SANTA CRUZ DO RIO PARDO,1,690.0,659.7,S,S,18
2010,1ª CHAMADA,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",SP,"São Paulo-SP, Rua Pedro Vicente, Canindé",SP,São Paulo,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,875.28,200XXXXXX474,M,1991,SP,SAO PAULO,1,730.82,729.5,S,S,19
